zipcode,num_fires_2017_2019,avg_acres,min_acres,avg_distance_m,min_distance_m
95838,5,66.8367805480957,19.921436309814453,502849.4369027082,9600.748895256045
95841,4,64.11782360076904,19.921436309814453,500836.8491482413,10499.57337676654
95842,5,66.8367805480957,19.921436309814453,502921.47061746,7736.985124991263
95843,6,171.12089093526205,19.921436309814453,505562.0290068612,4341.930934849191
95901,8,2200.1036279201508,9.345995903015137,553771.089411045,6018.330739359041
95926,4,38617.969222545624,28.195615768432617,614250.7538660686,9590.52468628593
95928,4,38700.2562789917,153.51171875,608429.4706219919,13787.895361153238
95932,2,942.781982421875,647.9942626953125,576393.8871210648,14243.356376318672
95948,2,942.781982421875,647.9942626953125,573865.7527632306,11398.294134702272
95959,1,392.4852294921875,392.4852294921875,550811.8161496428,16489.22630454265
95966,5,5811.156772613525,32.6768684387207,575264.4240944878,9882.474676672979
95991,3,39.734435399373375,22.124727249145508,539835.0610937433,10888.144775320685
95993,4,339.1932520866394,22.124727249145508,547744.342240524,11707.097686755791
96002,8,28966.43403786421,7.635205745697021,705910.3516390226,6833.940603191328
96003,3,90098.45322163899,35.51982116699219,724099.898225108,7132.353684427646
96021,1,2725.726318359375,2725.726318359375,646637.4471706083,7663.002341579774
96022,3,155.4664535522461,24.755691528320313,692021.6021837099,10857.2126106037
96035,1,258.68719482421875,258.68719482421875,654787.2285339138,15943.89990543031
96067,3,22.33782422542572,0.373213887214661,784494.7256645506,4103.711425857225
96080,1,258.68719482421875,258.68719482421875,673498.7997946627,10181.313275272736
96094,9,8.959113779167334,0.095272414386272,805467.813024351,5136.295956336949
96137,1,52.65707778930664,52.65707778930664,644460.1308153775,13007.422266991876
